pdf_name,page_num,doc_type
LOG_1059530.pdf,3,Summary Report
LOG_1059530.pdf,1,Log Summary Report
LOG_1059530.pdf,7,WEB Complaint Detail
LOG_1059530.pdf,5,Log Summary Report
LOG_1059530.pdf,2,Summary Report
LOG_1059530.pdf,4,Face Sheet
CPD 0025440.pdf,1,Face Sheet
CPD 0053165.pdf,3,
CPD 0053165.pdf,2,Summary Report
CPD 0053165.pdf,1,Log Summary Report
CPD 0025192.pdf,2,
CPD 0025192.pdf,1,TASER Report
CPD 0045385.pdf,2,
CPD 0045385.pdf,1,Face Sheet
LOG_1058578.pdf,5,
LOG_1058578.pdf,18,CPD-11.451
LOG_1058578.pdf,6,ARREST Report
LOG_1058578.pdf,19,Face Sheet
LOG_1058578.pdf,26,Incident Report
LOG_1058578.pdf,20,
LOG_1058578.pdf,3,Summary Report
LOG_1058578.pdf,23,Incident Report
LOG_1058578.pdf,16,Watch Commander/OCIC Review
LOG_1058578.pdf,28,
LOG_1058578.pdf,21,Incident Report
LOG_1058578.pdf,14,Tactical Reponse Report
LOG_1058578.pdf,7,ARREST Report
LOG_1058578.pdf,22,Incident Report
LOG_1058578.pdf,25,Incident Report
LOG_1058578.pdf,27,TASER Report
LOG_1058578.pdf,1,Log Summary Report
LOG_1058578.pdf,4,Face Sheet
LOG_1058578.pdf,10,ARREST Report
LOG_1058578.pdf,2,Summary Report
LOG_1058578.pdf,12,
LOG_1058578.pdf,11,ARREST Report
LOG_1058578.pdf,13,ARREST Report
LOG_1058578.pdf,17,Officer's Battery Report
LOG_1058578.pdf,24,Incident Report
LOG_1058578.pdf,8,ARREST Report
LOG_1058578.pdf,9,
LOG_1058578.pdf,15,
CPD 0043356.pdf,2,Summary Report
CPD 0043356.pdf,1,Log Summary Report
CPD 0043356.pdf,3,Summary Report
CPD 0043412.pdf,2,
CPD 0043412.pdf,1,Face Sheet
CPD 0055421.pdf,2,
CPD 0055421.pdf,1,Face Sheet
CPD 0043992.pdf,1,
CPD 0043992.pdf,2,
CPD 0004757.pdf,2,Summary Report
CPD 0004757.pdf,1,Log Summary Report
CPD 0013235.pdf,2,Incident Report
CPD 0013235.pdf,1,Face Sheet
CPD 0013235.pdf,3,
CPD 0047721.pdf,1,Log Summary Report
CPD 0047721.pdf,2,Summary Report
CPD 0047721.pdf,3,Summary Report
CPD 0034784.pdf,2,
CPD 0034784.pdf,3,
CPD 0034784.pdf,1,Log Summary Report
CPD 0033609.pdf,2,
CPD 0033609.pdf,1,Face Sheet
CPD 0035068.pdf,5,ARREST Report
CPD 0035068.pdf,1,
CPD 0035068.pdf,6,ARREST Report
CPD 0035068.pdf,4,ARREST Report
CPD 0035068.pdf,2,ARREST Report
CPD 0035068.pdf,3,ARREST Report
CPD 0032399.pdf,2,Summary Report
CPD 0032399.pdf,1,Log Summary Report
CPD 0014202.pdf,1,
CPD 0032115.pdf,2,
CPD 0032115.pdf,1,Face Sheet
CPD 0029433.pdf,1,Face Sheet
CPD 0029433.pdf,2,Incident Report
CPD 0038908.pdf,1,Log Summary Report
CPD 0038908.pdf,3,
CPD 0038908.pdf,2,Summary Report
CPD 0038242.pdf,1,TASER Report
CPD 0011487.pdf,1,Property Inventory
CPD 0037365.pdf,1,
CPD 0012328.pdf,1,Administrative Proceedings Rights
CPD 0002131.pdf,3,
CPD 0002131.pdf,1,Log Summary Report
CPD 0002131.pdf,2,Summary Report
CPD 0000957.pdf,1,Administrative Proceedings Rights
CPD 0033620.pdf,2,Summary Report
CPD 0033620.pdf,3,Summary Report
CPD 0033620.pdf,1,Log Summary Report
CPD 0038561.pdf,7,Event History Table
CPD 0038561.pdf,3,Event History Table
CPD 0038561.pdf,1,Event History Table
CPD 0038561.pdf,2,
CPD 0038561.pdf,5,Event History Table
CPD 0038561.pdf,6,
CPD 0038561.pdf,4,
LOG_1057336.pdf,1,Log Summary Report
LOG_1057336.pdf,8,ARREST Report
LOG_1057336.pdf,4,Face Sheet
LOG_1057336.pdf,11,ARREST Report
LOG_1057336.pdf,6,Watch Commander/OCIC Review
LOG_1057336.pdf,3,Summary Report
LOG_1057336.pdf,5,Tactical Reponse Report
LOG_1057336.pdf,7,
LOG_1057336.pdf,12,TASER Report
LOG_1057336.pdf,2,Summary Report
LOG_1057336.pdf,9,ARREST Report
LOG_1057336.pdf,10,ARREST Report
CPD 0043213.pdf,2,
CPD 0043213.pdf,1,Face Sheet
CPD 0030118.pdf,1,Log Summary Report
CPD 0030118.pdf,2,Summary Report
CPD 0030118.pdf,3,Summary Report
CPD 0021719.pdf,2,
CPD 0021719.pdf,1,
CPD 0011120.pdf,1,CPD-44.115
CPD 0024920.pdf,1,
CPD 0024920.pdf,3,
CPD 0024920.pdf,2,
CPD 0017166.pdf,1,Face Sheet
CPD 0017166.pdf,2,
CPD 0026019.pdf,1,Sworn Affidavit
CPD 0017942.pdf,1,Sworn Affidavit
LOG_1058166.pdf,1,Log Summary Report
LOG_1058166.pdf,4,Face Sheet
LOG_1058166.pdf,5,
LOG_1058166.pdf,3,
LOG_1058166.pdf,2,Summary Report
LOG_1058635.pdf,4,Face Sheet
LOG_1058635.pdf,3,Summary Report
LOG_1058635.pdf,5,
LOG_1058635.pdf,1,Log Summary Report
LOG_1058635.pdf,2,Summary Report
CPD 0039199.pdf,1,Face Sheet
CPD 0039199.pdf,2,
LOG_1062047.pdf,7,Incident Report
LOG_1062047.pdf,5,
LOG_1062047.pdf,8,Incident Report
LOG_1062047.pdf,11,ARREST Report
LOG_1062047.pdf,3,Summary Report
LOG_1062047.pdf,12,ARREST Report
LOG_1062047.pdf,6,Face Sheet
LOG_1062047.pdf,9,
LOG_1062047.pdf,4,Face Sheet
LOG_1062047.pdf,13,ARREST Report
LOG_1062047.pdf,1,Log Summary Report
LOG_1062047.pdf,10,ARREST Report
LOG_1062047.pdf,2,Summary Report
CPD 0037311.pdf,1,Violence & Drug Related Crime Map
LOG_1060481.pdf,2,Summary Report
LOG_1060481.pdf,5,
LOG_1060481.pdf,3,Summary Report
LOG_1060481.pdf,4,Face Sheet
LOG_1060481.pdf,1,Log Summary Report
LOG_1060481.pdf,6,Allegation Email
LOG_1057582.pdf,3,Summary Report
LOG_1057582.pdf,2,Summary Report
LOG_1057582.pdf,1,Log Summary Report
LOG_1057582.pdf,4,Face Sheet
CPD 0031352.pdf,1,Log Summary Report
CPD 0031352.pdf,3,Summary Report
CPD 0031352.pdf,2,Summary Report
CPD 0006198.pdf,2,
CPD 0006198.pdf,1,
LOG_1060768.pdf,7,ARREST Report
LOG_1060768.pdf,21,
LOG_1060768.pdf,18,
LOG_1060768.pdf,16,
LOG_1060768.pdf,5,Summary Report
LOG_1060768.pdf,22,
LOG_1060768.pdf,1,Log Summary Report
LOG_1060768.pdf,20,
LOG_1060768.pdf,23,
LOG_1060768.pdf,15,
LOG_1060768.pdf,9,ARREST Report
LOG_1060768.pdf,17,
LOG_1060768.pdf,10,ARREST Report
LOG_1060768.pdf,2,Summary Report
LOG_1060768.pdf,13,
LOG_1060768.pdf,12,
LOG_1060768.pdf,3,Summary Report
LOG_1060768.pdf,6,
LOG_1060768.pdf,8,ARREST Report
LOG_1060768.pdf,14,
LOG_1060768.pdf,11,
LOG_1060768.pdf,4,Face Sheet
LOG_1060768.pdf,19,
CPD 0002298.pdf,1,Face Sheet
CPD 0002298.pdf,2,
LOG_1061913.pdf,5,
LOG_1061913.pdf,2,Summary Report
LOG_1061913.pdf,1,Log Summary Report
LOG_1061913.pdf,14,
LOG_1061913.pdf,13,
LOG_1061913.pdf,8,
LOG_1061913.pdf,4,Face Sheet
LOG_1061913.pdf,10,
LOG_1061913.pdf,6,Sworn Affidavit
LOG_1061913.pdf,11,Allegation Email
LOG_1061913.pdf,12,CPD-44.115
LOG_1061913.pdf,3,
LOG_1061913.pdf,7,
LOG_1061913.pdf,9,Incident Report
CPD 0041869.pdf,2,Summary Report
CPD 0041869.pdf,3,Summary Report
CPD 0041869.pdf,1,Log Summary Report
CPD 0048128.pdf,1,
CPD 0048128.pdf,5,ARREST Report
CPD 0048128.pdf,3,ARREST Report
CPD 0048128.pdf,4,ARREST Report
CPD 0048128.pdf,2,ARREST Report
CPD 0014329.pdf,2,
CPD 0014329.pdf,1,Face Sheet
CPD 0048381.pdf,2,Summary Report
CPD 0048381.pdf,1,Log Summary Report
CPD 0048381.pdf,3,Summary Report
CPD 0044625.pdf,2,
CPD 0044625.pdf,1,TASER Report
CPD 0023335.pdf,1,
CPD 0023335.pdf,6,ARREST Report
CPD 0023335.pdf,4,ARREST Report
CPD 0023335.pdf,3,ARREST Report
CPD 0023335.pdf,2,ARREST Report
CPD 0023335.pdf,5,ARREST Report
CPD 0031754.pdf,1,
CPD 0003084.pdf,4,Digital Mugshot System Screenshot
CPD 0003084.pdf,7,
CPD 0003084.pdf,39,
CPD 0003084.pdf,19,
CPD 0003084.pdf,9,
CPD 0003084.pdf,32,
CPD 0003084.pdf,21,
CPD 0003084.pdf,6,Digital Mugshot System Screenshot
CPD 0003084.pdf,23,
CPD 0003084.pdf,18,Digital Mugshot System Screenshot
CPD 0003084.pdf,33,
CPD 0003084.pdf,31,
CPD 0003084.pdf,8,
CPD 0003084.pdf,15,
CPD 0003084.pdf,29,
CPD 0003084.pdf,22,Digital Mugshot System Screenshot
CPD 0003084.pdf,26,Digital Mugshot System Screenshot
CPD 0003084.pdf,1,
CPD 0003084.pdf,28,
CPD 0003084.pdf,11,
CPD 0003084.pdf,3,
CPD 0003084.pdf,36,
CPD 0003084.pdf,17,
CPD 0003084.pdf,38,Digital Mugshot System Screenshot
CPD 0003084.pdf,16,
CPD 0003084.pdf,14,Digital Mugshot System Screenshot
CPD 0003084.pdf,5,Digital Mugshot System Screenshot
CPD 0003084.pdf,40,
CPD 0003084.pdf,34,Digital Mugshot System Screenshot
CPD 0003084.pdf,10,
CPD 0003084.pdf,24,
CPD 0003084.pdf,2,
CPD 0003084.pdf,13,
CPD 0003084.pdf,12,
CPD 0003084.pdf,35,
CPD 0003084.pdf,20,
CPD 0003084.pdf,27,
CPD 0003084.pdf,37,
CPD 0003084.pdf,30,
CPD 0003084.pdf,41,
CPD 0003084.pdf,25,
CPD 0032571.pdf,5,ARREST Report
CPD 0032571.pdf,2,
CPD 0032571.pdf,4,ARREST Report
CPD 0032571.pdf,1,
CPD 0032571.pdf,3,ARREST Report
CPD 0050143.pdf,3,
CPD 0050143.pdf,1,Log Summary Report
CPD 0050143.pdf,4,
CPD 0050143.pdf,5,
CPD 0050143.pdf,2,Summary Report
CPD 0005620.pdf,1,
CPD 0005620.pdf,2,
CPD 0042030.pdf,2,Summary Report
CPD 0042030.pdf,3,Summary Report
CPD 0042030.pdf,1,Log Summary Report
LOG_1053468.pdf,15,
LOG_1053468.pdf,17,
LOG_1053468.pdf,19,
LOG_1053468.pdf,22,
LOG_1053468.pdf,13,
LOG_1053468.pdf,6,
LOG_1053468.pdf,5,
LOG_1053468.pdf,7,ARREST Report
LOG_1053468.pdf,20,
LOG_1053468.pdf,12,Incident Report
LOG_1053468.pdf,21,
LOG_1053468.pdf,9,ARREST Report
LOG_1053468.pdf,10,ARREST Report
LOG_1053468.pdf,4,Face Sheet
LOG_1053468.pdf,1,Log Summary Report
LOG_1053468.pdf,23,Allegation Email
LOG_1053468.pdf,18,
LOG_1053468.pdf,11,Face Sheet
LOG_1053468.pdf,24,
LOG_1053468.pdf,16,
LOG_1053468.pdf,14,
LOG_1053468.pdf,2,Summary Report
LOG_1053468.pdf,3,Summary Report
LOG_1053468.pdf,25,
LOG_1053468.pdf,8,ARREST Report
LOG_1061123.pdf,1,Log Summary Report
LOG_1061123.pdf,7,
LOG_1061123.pdf,5,
LOG_1061123.pdf,8,
LOG_1061123.pdf,6,
LOG_1061123.pdf,2,Summary Report
LOG_1061123.pdf,3,Summary Report
LOG_1061123.pdf,9,
LOG_1061123.pdf,4,Face Sheet
CPD 0050629.pdf,1,Face Sheet
CPD 0039822.pdf,2,
CPD 0039822.pdf,1,Face Sheet
CPD 0023077.pdf,2,
CPD 0023077.pdf,1,Face Sheet
LOG_1056645.pdf,2,Summary Report
LOG_1056645.pdf,5,
LOG_1056645.pdf,3,Summary Report
LOG_1056645.pdf,1,Log Summary Report
LOG_1056645.pdf,4,Face Sheet
CPD 0018850.pdf,1,Face Sheet
CPD 0018850.pdf,2,
CPD 0031497.pdf,1,Face Sheet
CPD 0031497.pdf,2,
LOG_1058781.pdf,2,Summary Report
LOG_1058781.pdf,6,WEB Complaint Detail
LOG_1058781.pdf,11,WEB Complaint Detail
LOG_1058781.pdf,3,Summary Report
LOG_1058781.pdf,4,Face Sheet
LOG_1058781.pdf,7,WEB Complaint Detail
LOG_1058781.pdf,1,Log Summary Report
LOG_1058781.pdf,9,WEB Complaint Detail
LOG_1058781.pdf,8,WEB Complaint Detail
LOG_1058781.pdf,10,WEB Complaint Detail
LOG_1058781.pdf,5,
CPD 0039723.pdf,2,Summary Report
CPD 0039723.pdf,1,Log Summary Report
CPD 0039723.pdf,3,Summary Report
LOG_1058146.pdf,29,
LOG_1058146.pdf,11,
LOG_1058146.pdf,6,
LOG_1058146.pdf,18,
LOG_1058146.pdf,21,
LOG_1058146.pdf,16,
LOG_1058146.pdf,31,
LOG_1058146.pdf,33,
LOG_1058146.pdf,1,Log Summary Report
LOG_1058146.pdf,43,
LOG_1058146.pdf,30,
LOG_1058146.pdf,35,
LOG_1058146.pdf,24,
LOG_1058146.pdf,40,
LOG_1058146.pdf,3,
LOG_1058146.pdf,20,
LOG_1058146.pdf,39,Allegation Email
LOG_1058146.pdf,8,WEB Complaint Detail
LOG_1058146.pdf,34,
LOG_1058146.pdf,9,WEB Complaint Detail
LOG_1058146.pdf,15,
LOG_1058146.pdf,7,Sworn Affidavit
LOG_1058146.pdf,2,Summary Report
LOG_1058146.pdf,32,
LOG_1058146.pdf,13,
LOG_1058146.pdf,36,
LOG_1058146.pdf,5,Face Sheet
LOG_1058146.pdf,22,
LOG_1058146.pdf,41,Allegation Email
LOG_1058146.pdf,27,
LOG_1058146.pdf,42,CPD-44.115
LOG_1058146.pdf,44,
LOG_1058146.pdf,38,
LOG_1058146.pdf,19,
LOG_1058146.pdf,25,
LOG_1058146.pdf,12,
LOG_1058146.pdf,28,
LOG_1058146.pdf,26,
LOG_1058146.pdf,4,Summary Report
LOG_1058146.pdf,10,
LOG_1058146.pdf,37,
LOG_1058146.pdf,14,
LOG_1058146.pdf,17,
LOG_1058146.pdf,23,
CPD 0026690.pdf,1,Log Summary Report
CPD 0026690.pdf,2,Summary Report
CPD 0026690.pdf,3,
LOG_1056675.pdf,2,Summary Report
LOG_1056675.pdf,4,Face Sheet
LOG_1056675.pdf,5,
LOG_1056675.pdf,1,Log Summary Report
LOG_1056675.pdf,3,Summary Report
LOG_1062574.pdf,7,WEB Complaint Detail
LOG_1062574.pdf,4,Face Sheet
LOG_1062574.pdf,1,Log Summary Report
LOG_1062574.pdf,3,Summary Report
LOG_1062574.pdf,10,ARREST Report
LOG_1062574.pdf,2,Summary Report
LOG_1062574.pdf,12,ARREST Report
LOG_1062574.pdf,5,
LOG_1062574.pdf,9,
LOG_1062574.pdf,13,ARREST Report
LOG_1062574.pdf,8,WEB Complaint Detail
LOG_1062574.pdf,6,WEB Complaint Detail
LOG_1062574.pdf,11,ARREST Report
LOG_1060180.pdf,1,Log Summary Report
LOG_1060180.pdf,4,Face Sheet
LOG_1060180.pdf,3,Summary Report
LOG_1060180.pdf,5,
LOG_1060180.pdf,2,Summary Report
LOG_1060096.pdf,5,
LOG_1060096.pdf,2,Summary Report
LOG_1060096.pdf,1,Log Summary Report
LOG_1060096.pdf,4,Face Sheet
LOG_1060096.pdf,3,Summary Report
CPD 0027709.pdf,2,
CPD 0027709.pdf,1,Face Sheet
LOG_1058503.pdf,1,Log Summary Report
LOG_1058503.pdf,3,Face Sheet
LOG_1058503.pdf,2,Summary Report
CPD 0013095.pdf,1,Log Summary Report
CPD 0013095.pdf,3,
CPD 0013095.pdf,2,
CPD 0013095.pdf,4,
CPD 0031055.pdf,1,Crime Scene Report
CPD 0031055.pdf,2,Crime Scene Report
CPD 0026274.pdf,2,
CPD 0026274.pdf,1,Face Sheet
CPD 0044472.pdf,1,Face Sheet
CPD 0044472.pdf,2,
CPD 0052378.pdf,3,
CPD 0052378.pdf,2,
CPD 0052378.pdf,1,Log Summary Report
CPD 0017369.pdf,1,Log Summary Report
CPD 0017369.pdf,2,Summary Report
CPD 0017369.pdf,3,Summary Report
LOG_1055556.pdf,14,Summary Report Digest
LOG_1055556.pdf,15,
LOG_1055556.pdf,4,Face Sheet
LOG_1055556.pdf,9,
LOG_1055556.pdf,3,
LOG_1055556.pdf,16,
LOG_1055556.pdf,13,email
LOG_1055556.pdf,5,
LOG_1055556.pdf,1,Log Summary Report
LOG_1055556.pdf,11,
LOG_1055556.pdf,8,
LOG_1055556.pdf,7,
LOG_1055556.pdf,10,Allegation Email
LOG_1055556.pdf,2,Summary Report
LOG_1055556.pdf,12,
LOG_1055556.pdf,6,Sworn Affidavit
CPD 0043282.pdf,2,Summary Report
CPD 0043282.pdf,3,
CPD 0043282.pdf,1,Log Summary Report
CPD 0003028.pdf,3,
CPD 0003028.pdf,11,
CPD 0003028.pdf,19,
CPD 0003028.pdf,12,
CPD 0003028.pdf,18,
CPD 0003028.pdf,2,
CPD 0003028.pdf,5,
CPD 0003028.pdf,17,
CPD 0003028.pdf,9,
CPD 0003028.pdf,8,
CPD 0003028.pdf,4,
CPD 0003028.pdf,10,
CPD 0003028.pdf,13,
CPD 0003028.pdf,1,
CPD 0003028.pdf,6,
CPD 0003028.pdf,16,
CPD 0003028.pdf,7,
CPD 0003028.pdf,20,
CPD 0003028.pdf,14,
CPD 0003028.pdf,15,
CPD 0003175.pdf,1,IPRA Investigation
CPD 0002732.pdf,3,
CPD 0002732.pdf,1,Log Summary Report
CPD 0002732.pdf,2,Summary Report
CPD 0022723.pdf,2,
CPD 0022723.pdf,1,Face Sheet
CPD 0024759.pdf,2,
CPD 0024759.pdf,1,Face Sheet
CPD 0005502.pdf,1,
CPD 0050359.pdf,2,Traffic Violation
CPD 0050359.pdf,3,Traffic Violation
CPD 0050359.pdf,1,Traffic Violation
LOG_1058020.pdf,29,
LOG_1058020.pdf,37,
LOG_1058020.pdf,19,
LOG_1058020.pdf,22,
LOG_1058020.pdf,48,
LOG_1058020.pdf,17,
LOG_1058020.pdf,45,
LOG_1058020.pdf,8,Violence & Drug Related Crime Map
LOG_1058020.pdf,31,
LOG_1058020.pdf,56,Investigator's Case Log
LOG_1058020.pdf,7,Event Query
LOG_1058020.pdf,15,
LOG_1058020.pdf,34,
LOG_1058020.pdf,21,
LOG_1058020.pdf,52,
LOG_1058020.pdf,14,
LOG_1058020.pdf,3,
LOG_1058020.pdf,2,Summary Report
LOG_1058020.pdf,51,
LOG_1058020.pdf,18,
LOG_1058020.pdf,5,Face Sheet
LOG_1058020.pdf,16,
LOG_1058020.pdf,12,
LOG_1058020.pdf,25,
LOG_1058020.pdf,20,
LOG_1058020.pdf,54,Event Query
LOG_1058020.pdf,49,
LOG_1058020.pdf,35,
LOG_1058020.pdf,27,
LOG_1058020.pdf,10,
LOG_1058020.pdf,42,
LOG_1058020.pdf,36,
LOG_1058020.pdf,30,
LOG_1058020.pdf,11,
LOG_1058020.pdf,1,Log Summary Report
LOG_1058020.pdf,26,
LOG_1058020.pdf,43,
LOG_1058020.pdf,40,
LOG_1058020.pdf,4,Summary Report
LOG_1058020.pdf,53,
LOG_1058020.pdf,32,
LOG_1058020.pdf,6,
LOG_1058020.pdf,47,
LOG_1058020.pdf,55,
LOG_1058020.pdf,9,Violence & Drug Related Crime Map
LOG_1058020.pdf,23,
LOG_1058020.pdf,28,
LOG_1058020.pdf,44,
LOG_1058020.pdf,24,
LOG_1058020.pdf,39,
LOG_1058020.pdf,46,
LOG_1058020.pdf,41,
LOG_1058020.pdf,38,
LOG_1058020.pdf,50,
LOG_1058020.pdf,33,
LOG_1058020.pdf,13,
CPD 0045128.pdf,1,Log Summary Report
CPD 0045128.pdf,3,
CPD 0045128.pdf,2,Summary Report
CPD 0049296.pdf,2,Summary Report
CPD 0049296.pdf,3,
CPD 0049296.pdf,1,Log Summary Report
CPD 0031626.pdf,2,
CPD 0031626.pdf,1,Face Sheet
CPD 0047449.pdf,1,WEB Complaint Detail
CPD 0047449.pdf,2,WEB Complaint Detail
CPD 0004425.pdf,3,Digitally Recorded Statement
CPD 0004425.pdf,16,Digitally Recorded Statement
CPD 0004425.pdf,60,Digitally Recorded Statement
CPD 0004425.pdf,59,Digitally Recorded Statement
CPD 0004425.pdf,55,Digitally Recorded Statement
CPD 0004425.pdf,5,Digitally Recorded Statement
CPD 0004425.pdf,40,Digitally Recorded Statement
CPD 0004425.pdf,45,Digitally Recorded Statement
CPD 0004425.pdf,27,Digitally Recorded Statement
CPD 0004425.pdf,29,Digitally Recorded Statement
CPD 0004425.pdf,35,Digitally Recorded Statement
CPD 0004425.pdf,58,Digitally Recorded Statement
CPD 0004425.pdf,23,Digitally Recorded Statement
CPD 0004425.pdf,21,Digitally Recorded Statement
CPD 0004425.pdf,56,Digitally Recorded Statement
CPD 0004425.pdf,53,Digitally Recorded Statement
CPD 0004425.pdf,37,Digitally Recorded Statement
CPD 0004425.pdf,18,Digitally Recorded Statement
CPD 0004425.pdf,10,Digitally Recorded Statement
CPD 0004425.pdf,31,Digitally Recorded Statement
CPD 0004425.pdf,6,Digitally Recorded Statement
CPD 0004425.pdf,61,
CPD 0004425.pdf,19,
CPD 0004425.pdf,9,
CPD 0004425.pdf,13,Digitally Recorded Statement
CPD 0004425.pdf,12,Digitally Recorded Statement
CPD 0004425.pdf,7,Digitally Recorded Statement
CPD 0004425.pdf,41,Digitally Recorded Statement
CPD 0004425.pdf,20,Digitally Recorded Statement
CPD 0004425.pdf,1,Digitally Recorded Statement
CPD 0004425.pdf,50,Digitally Recorded Statement
CPD 0004425.pdf,49,Digitally Recorded Statement
CPD 0004425.pdf,51,Digitally Recorded Statement
CPD 0004425.pdf,14,Digitally Recorded Statement
CPD 0004425.pdf,4,Digitally Recorded Statement
CPD 0004425.pdf,25,Digitally Recorded Statement
CPD 0004425.pdf,36,Digitally Recorded Statement
CPD 0004425.pdf,54,Digitally Recorded Statement
CPD 0004425.pdf,8,Digitally Recorded Statement
CPD 0004425.pdf,33,Digitally Recorded Statement
CPD 0004425.pdf,48,Digitally Recorded Statement
CPD 0004425.pdf,28,Digitally Recorded Statement
CPD 0004425.pdf,62,Digitally Recorded Statement
CPD 0004425.pdf,17,Digitally Recorded Statement
CPD 0004425.pdf,46,Digitally Recorded Statement
CPD 0004425.pdf,34,Digitally Recorded Statement
CPD 0004425.pdf,39,Digitally Recorded Statement
CPD 0004425.pdf,32,Digitally Recorded Statement
CPD 0004425.pdf,52,Digitally Recorded Statement
CPD 0004425.pdf,47,Digitally Recorded Statement
CPD 0004425.pdf,44,Digitally Recorded Statement
CPD 0004425.pdf,43,Digitally Recorded Statement
CPD 0004425.pdf,57,Digitally Recorded Statement
CPD 0004425.pdf,11,
CPD 0004425.pdf,15,Digitally Recorded Statement
CPD 0004425.pdf,38,Digitally Recorded Statement
CPD 0004425.pdf,22,Digitally Recorded Statement
CPD 0004425.pdf,24,Digitally Recorded Statement
CPD 0004425.pdf,42,Digitally Recorded Statement
CPD 0004425.pdf,26,Digitally Recorded Statement
CPD 0004425.pdf,30,Digitally Recorded Statement
CPD 0004425.pdf,2,Digitally Recorded Statement
CPD 0007551.pdf,12,
CPD 0007551.pdf,3,
CPD 0007551.pdf,16,
CPD 0007551.pdf,15,
CPD 0007551.pdf,24,
CPD 0007551.pdf,32,
CPD 0007551.pdf,9,
CPD 0007551.pdf,21,
CPD 0007551.pdf,34,
CPD 0007551.pdf,6,
CPD 0007551.pdf,14,
CPD 0007551.pdf,18,
CPD 0007551.pdf,7,
CPD 0007551.pdf,1,
CPD 0007551.pdf,31,
CPD 0007551.pdf,20,
CPD 0007551.pdf,26,
CPD 0007551.pdf,28,
CPD 0007551.pdf,11,
CPD 0007551.pdf,25,
CPD 0007551.pdf,19,
CPD 0007551.pdf,23,
CPD 0007551.pdf,30,
CPD 0007551.pdf,5,
CPD 0007551.pdf,27,
CPD 0007551.pdf,33,
CPD 0007551.pdf,10,
CPD 0007551.pdf,2,
CPD 0007551.pdf,22,
CPD 0007551.pdf,13,
CPD 0007551.pdf,8,
CPD 0007551.pdf,17,
CPD 0007551.pdf,4,
CPD 0007551.pdf,29,
CPD 0050111.pdf,1,Certified Mail
CPD 0052235.pdf,2,Summary Report
CPD 0052235.pdf,1,Log Summary Report
CPD 0052235.pdf,3,Summary Report
LOG_1059612.pdf,5,
LOG_1059612.pdf,4,Face Sheet
LOG_1059612.pdf,2,Summary Report
LOG_1059612.pdf,1,Log Summary Report
LOG_1059612.pdf,3,
CPD 0005585.pdf,12,
CPD 0005585.pdf,22,
CPD 0005585.pdf,23,
CPD 0005585.pdf,21,
CPD 0005585.pdf,16,
CPD 0005585.pdf,9,
CPD 0005585.pdf,4,
CPD 0005585.pdf,20,
CPD 0005585.pdf,17,
CPD 0005585.pdf,3,
CPD 0005585.pdf,5,
CPD 0005585.pdf,8,
CPD 0005585.pdf,6,
CPD 0005585.pdf,14,
CPD 0005585.pdf,15,
CPD 0005585.pdf,2,
CPD 0005585.pdf,13,
CPD 0005585.pdf,1,
CPD 0005585.pdf,7,
CPD 0005585.pdf,10,
CPD 0005585.pdf,18,
CPD 0005585.pdf,11,
CPD 0005585.pdf,19,
CPD 0049821.pdf,1,Face Sheet
CPD 0049821.pdf,2,
CPD 0052215.pdf,2,
CPD 0052215.pdf,1,Face Sheet
LOG_1056666.pdf,4,Face Sheet
LOG_1056666.pdf,5,
LOG_1056666.pdf,2,Summary Report
LOG_1056666.pdf,1,Log Summary Report
LOG_1056666.pdf,3,
CPD 0050759.pdf,2,
CPD 0050759.pdf,1,Face Sheet
CPD 0033933.pdf,2,
CPD 0033933.pdf,1,
LOG_1059486.pdf,1,Log Summary Report
LOG_1059486.pdf,5,
LOG_1059486.pdf,4,Face Sheet
LOG_1059486.pdf,3,Summary Report
LOG_1059486.pdf,2,Summary Report
CPD 0035594.pdf,2,Summary Report
CPD 0035594.pdf,1,Log Summary Report
CPD 0035594.pdf,3,
CPD 0029258.pdf,5,
CPD 0029258.pdf,2,
CPD 0029258.pdf,4,
CPD 0029258.pdf,1,
CPD 0029258.pdf,3,
LOG_1060427.pdf,1,Log Summary Report
LOG_1060427.pdf,5,Summary Report
LOG_1060427.pdf,9,ARREST Report
LOG_1060427.pdf,10,ARREST Report
LOG_1060427.pdf,4,Face Sheet
LOG_1060427.pdf,15,
LOG_1060427.pdf,12,Incident Report
LOG_1060427.pdf,13,Tactical Reponse Report
LOG_1060427.pdf,14,Watch Commander/OCIC Review
LOG_1060427.pdf,8,ARREST Report
LOG_1060427.pdf,2,Summary Report
LOG_1060427.pdf,11,Face Sheet
LOG_1060427.pdf,6,
LOG_1060427.pdf,3,Summary Report
LOG_1060427.pdf,7,ARREST Report
CPD 0001628.pdf,1,Face Sheet
CPD 0001628.pdf,2,Incident Report
CPD 0032179.pdf,3,Summary Report
CPD 0032179.pdf,1,Log Summary Report
CPD 0032179.pdf,2,Summary Report
LOG_1056136.pdf,26,USPS.com Tracking
LOG_1056136.pdf,8,
LOG_1056136.pdf,5,
LOG_1056136.pdf,29,
LOG_1056136.pdf,21,
LOG_1056136.pdf,9,
LOG_1056136.pdf,13,
LOG_1056136.pdf,19,
LOG_1056136.pdf,30,
LOG_1056136.pdf,12,
LOG_1056136.pdf,15,
LOG_1056136.pdf,3,Summary Report
LOG_1056136.pdf,16,
